data_id,vehicle_id,driving_vehicle_speed,nearby_vehicle_speed,nearby_vehicle_distance,latitude,longitude,is_rash,datetime
339,1,15.46,61.53,1.35,12.96962,80.18594,0,2023-02-4 20:40:00
340,1,38.93,52.68,1.68,13.00155,80.21954,1,2023-02-4 20:40:00
341,1,16.84,74.89,1.45,13.06264,80.1855,0,2023-02-4 20:40:00
342,1,56.32,53.86,0.66,12.89213,80.16116,1,2023-02-4 20:40:00
343,1,21.96,48.27,0.87,12.89525,80.20416,0,2023-02-4 20:40:00
344,1,62.03,65.84,1.29,13.07153,80.23517,0,2023-02-4 20:40:00
345,1,39.93,36.5,1.28,12.9514,80.12629,0,2023-02-4 20:40:00
346,1,28.42,38.44,0.77,13.06588,80.14118,0,2023-02-4 20:40:00
347,1,51.92,32.31,1.69,13.01016,80.21924,1,2023-02-4 20:40:00
348,1,51.36,72.18,1.17,12.96309,80.13637,0,2023-02-4 20:40:00
349,1,55.92,28.56,1.64,13.1067,80.12714,1,2023-02-4 20:40:00
350,1,7.81,69.49,0.8,12.90991,80.24153,0,2023-02-4 20:40:00
351,1,25.32,63.64,0.75,12.98106,80.17193,0,2023-02-4 20:40:00
352,1,57.84,5.82,0.58,12.97297,80.2143,1,2023-02-4 20:40:00
353,1,55.33,19.14,1.46,13.032,80.15266,1,2023-02-4 20:40:00
354,1,79.08,66.27,0.42,12.96969,80.12917,1,2023-02-4 20:40:00
355,1,29.24,35.58,0.02,13.07282,80.23825,1,2023-02-4 20:40:00
356,1,69.27,23.89,1.11,13.11254,80.22539,1,2023-02-4 20:40:00
357,1,19.59,66.04,1.71,13.00179,80.12616,0,2023-02-4 20:40:00
358,1,31.8,15.62,1.37,13.10389,80.20573,1,2023-02-4 20:40:00
359,1,77.19,50.53,1.27,13.11792,80.18269,0,2023-02-4 20:40:00
360,1,49.99,33.08,1.85,12.967,80.12737,1,2023-02-4 20:40:00
361,1,75.85,69.67,1.88,13.0515,80.18696,1,2023-02-4 20:40:00
362,1,13.41,0.13,1.34,13.03089,80.21182,1,2023-02-4 20:40:00
363,1,35.19,75.1,1.32,12.95211,80.13349,0,2023-02-4 20:40:00
364,1,60.39,58.38,0.46,12.97174,80.21294,1,2023-02-4 20:40:00
365,1,63.96,73.77,1.07,12.902,80.20379,0,2023-02-4 20:40:00
366,1,7.73,56.27,1.84,13.09414,80.12651,0,2023-02-4 20:40:00
367,1,64.38,31.59,0.03,12.95489,80.18902,1,2023-02-4 20:40:00
368,1,79.05,31.17,0.87,12.96789,80.14759,0,2023-02-4 20:40:00
369,1,39.0,5.71,0.75,13.04749,80.16268,1,2023-02-4 20:40:00
370,1,78.06,33.43,0.16,12.99931,80.12941,1,2023-02-4 20:40:00
371,1,75.38,52.52,1.58,12.92012,80.14214,1,2023-02-4 20:40:00
372,1,77.15,67.58,0.01,12.97155,80.24689,1,2023-02-4 20:40:00
373,1,20.56,69.93,1.5,12.90593,80.17647,0,2023-02-4 20:40:00
374,1,65.5,53.2,1.31,13.04148,80.12691,0,2023-02-4 20:40:00
375,1,21.88,75.33,1.47,13.0903,80.22422,0,2023-02-4 20:40:00
376,1,57.24,41.12,0.28,12.92679,80.22842,1,2023-02-4 20:40:00
377,1,37.55,48.26,0.58,12.88852,80.20937,1,2023-02-4 20:40:00
378,1,51.88,58.14,0.1,12.8934,80.15931,1,2023-02-4 20:40:00
379,1,73.09,27.31,0.42,12.96379,80.14019,1,2023-02-4 20:40:00
380,1,72.06,6.79,1.75,12.93929,80.13237,1,2023-02-4 20:40:00
381,1,62.74,32.23,1.58,13.02806,80.16426,1,2023-02-4 20:40:00
382,1,72.63,58.08,1.29,12.96512,80.21522,0,2023-02-4 20:40:00
383,1,0.63,36.22,0.3,12.88938,80.12686,0,2023-02-4 20:40:00
384,1,51.25,67.38,1.84,12.9449,80.24281,1,2023-02-4 20:40:00
385,1,51.11,63.58,1.83,13.02185,80.21233,1,2023-02-4 20:40:00
386,1,12.48,62.73,1.24,13.00783,80.25058,0,2023-02-4 20:40:00
387,1,79.09,50.32,0.43,12.92542,80.15043,1,2023-02-4 20:40:00
388,1,40.85,22.5,0.13,13.04149,80.14195,1,2023-02-4 20:40:00
389,1,65.96,44.38,0.89,12.96159,80.13936,0,2023-02-4 20:40:00
390,1,7.06,22.85,0.74,13.02338,80.22068,0,2023-02-4 20:40:00
391,1,10.7,65.22,1.96,12.97313,80.14636,0,2023-02-4 20:40:00
392,1,37.84,26.96,1.21,13.00832,80.14386,0,2023-02-4 20:40:00
393,1,5.66,0.7,0.98,12.97179,80.19637,1,2023-02-4 20:40:00
394,1,16.16,50.01,1.81,13.09919,80.22224,0,2023-02-4 20:40:00
395,1,77.43,78.29,1.59,12.97324,80.17912,1,2023-02-4 20:40:00
396,1,3.35,62.52,1.53,12.99371,80.21212,0,2023-02-4 20:40:00
397,1,60.17,44.54,0.4,13.01481,80.14874,1,2023-02-4 20:40:00
398,1,55.01,49.41,0.71,13.06712,80.14064,1,2023-02-4 20:40:00
399,1,21.34,32.08,1.85,13.10563,80.16193,0,2023-02-4 20:40:00
400,1,46.34,19.29,1.24,13.10114,80.20953,1,2023-02-4 20:40:00
401,1,40.13,57.23,1.72,13.02195,80.19057,1,2023-02-5 20:40:00
402,1,11.51,38.29,0.43,12.98503,80.25318,0,2023-02-5 20:40:00
403,1,63.67,62.73,1.23,13.05009,80.23313,0,2023-02-5 20:40:00
404,1,57.77,78.09,0.92,13.05498,80.24962,0,2023-02-5 20:40:00
405,1,22.92,2.65,1.33,12.95859,80.14229,1,2023-02-5 20:40:00
406,1,71.66,38.64,0.67,12.97723,80.12673,0,2023-02-5 20:40:00
407,1,27.51,1.21,1.09,13.0456,80.20692,1,2023-02-5 20:40:00
408,1,35.04,26.42,1.6,12.94955,80.14165,1,2023-02-5 20:40:00
409,1,12.66,70.96,1.33,12.97835,80.23364,0,2023-02-5 20:40:00
410,1,67.41,3.48,1.77,12.92471,80.22173,1,2023-02-5 20:40:00
411,1,38.68,54.04,0.97,12.91377,80.22859,0,2023-02-5 20:40:00
412,1,6.75,60.52,1.69,12.96429,80.24432,0,2023-02-5 20:40:00
413,1,33.76,65.59,0.06,12.92342,80.12121,1,2023-02-5 20:40:00
414,1,26.79,47.58,0.19,13.05317,80.24413,1,2023-02-5 20:40:00
415,1,73.4,36.69,0.57,13.08322,80.21731,1,2023-02-5 20:40:00
416,1,9.48,2.98,1.53,13.06751,80.2298,1,2023-02-5 20:40:00
417,1,28.66,59.05,1.19,12.94005,80.19487,0,2023-02-5 20:40:00
418,1,31.72,8.45,0.31,13.07748,80.23175,1,2023-02-5 20:40:00
419,1,24.91,10.04,0.87,13.00367,80.19869,1,2023-02-5 20:40:00
420,1,10.09,54.26,0.95,12.95286,80.23762,0,2023-02-5 20:40:00
421,1,70.13,6.9,1.87,12.97977,80.20991,1,2023-02-5 20:40:00
422,1,25.88,24.34,1.41,13.042,80.12272,1,2023-02-5 20:40:00
423,1,72.07,54.22,0.18,12.88686,80.19354,1,2023-02-5 20:40:00
424,1,54.22,56.95,0.25,12.97013,80.13163,1,2023-02-5 20:40:00
425,1,78.98,31.19,0.8,13.02424,80.19291,0,2023-02-5 20:40:00
426,1,39.69,55.57,1.52,13.08138,80.169,1,2023-02-5 20:40:00
427,1,10.35,77.12,1.06,13.03629,80.17905,0,2023-02-5 20:40:00
428,1,65.42,67.48,1.43,13.01563,80.21161,1,2023-02-5 20:40:00
429,1,68.25,73.49,1.88,12.92345,80.18837,1,2023-02-5 20:40:00
430,1,69.26,59.54,0.97,12.88481,80.25075,0,2023-02-5 20:40:00
431,1,48.62,13.97,1.69,13.03771,80.19611,1,2023-02-5 20:40:00
432,1,13.41,4.47,0.16,13.00984,80.17564,1,2023-02-5 20:40:00
433,1,55.28,10.06,0.96,13.04202,80.19333,1,2023-02-5 20:40:00
434,1,77.18,26.7,1.63,12.92789,80.14708,1,2023-02-5 20:40:00
435,1,7.85,26.23,1.54,12.90394,80.25343,0,2023-02-5 20:40:00
436,1,32.1,46.69,1.87,12.89935,80.22279,1,2023-02-5 20:40:00
437,1,47.92,66.67,0.05,12.96196,80.2254,1,2023-02-5 20:40:00
438,1,42.12,12.1,0.27,13.05457,80.13886,1,2023-02-5 20:40:00
439,1,55.48,56.46,1.77,13.00827,80.15295,1,2023-02-5 20:40:00
440,1,62.24,25.9,1.63,13.01719,80.13932,1,2023-02-5 20:40:00
441,1,78.55,10.53,1.12,13.0385,80.21801,1,2023-02-5 20:40:00
442,1,66.64,67.22,0.97,12.9437,80.20645,0,2023-02-5 20:40:00
443,1,52.57,27.04,0.27,12.95903,80.125,1,2023-02-5 20:40:00
444,1,35.14,66.1,1.62,12.91213,80.1333,1,2023-02-5 20:40:00
445,1,47.35,25.57,0.51,13.09565,80.21641,1,2023-02-5 20:40:00
446,1,60.25,25.79,1.68,13.03535,80.23704,1,2023-02-5 20:40:00
447,1,71.99,36.86,0.64,12.96793,80.21333,1,2023-02-5 20:40:00
448,1,67.49,79.87,0.75,12.95936,80.24124,0,2023-02-5 20:40:00
449,1,42.42,63.64,1.84,13.00802,80.19484,1,2023-02-5 20:40:00
450,1,62.93,17.13,0.06,13.083,80.21308,1,2023-02-5 20:40:00
451,1,78.83,47.47,1.15,13.11768,80.20729,0,2023-02-5 20:40:00
452,1,11.11,69.55,1.67,12.96668,80.22591,0,2023-02-5 20:40:00
453,1,6.63,32.18,0.17,12.92755,80.13049,0,2023-02-5 20:40:00
454,1,52.24,9.3,0.66,13.1021,80.22717,1,2023-02-5 20:40:00
455,1,51.6,10.39,1.86,13.10099,80.17506,1,2023-02-5 20:40:00
456,1,64.26,27.57,1.8,12.91567,80.15829,1,2023-02-5 20:40:00
457,1,71.41,2.34,0.85,12.96683,80.16343,1,2023-02-5 20:40:00
458,1,35.48,76.03,0.43,13.11627,80.21568,1,2023-02-5 20:40:00
459,1,39.49,14.71,1.51,13.08359,80.17177,1,2023-02-5 20:40:00
460,1,10.04,6.7,0.72,12.90124,80.1637,1,2023-02-5 20:40:00
461,1,33.73,45.28,0.83,13.00157,80.20615,0,2023-02-5 20:40:00
462,1,70.41,2.7,0.25,13.0169,80.2332,1,2023-02-5 20:40:00
463,1,50.94,15.3,1.97,13.03446,80.22888,1,2023-02-5 20:40:00
464,1,64.42,34.87,1.06,12.94594,80.17355,0,2023-02-5 20:40:00
465,1,67.16,76.79,0.9,13.02397,80.15458,0,2023-02-5 20:40:00
466,1,42.38,34.23,2.0,13.00001,80.22193,1,2023-02-5 20:40:00
467,1,19.33,8.77,1.56,13.07365,80.24568,1,2023-02-5 20:40:00
468,1,67.29,0.53,0.05,12.90804,80.23692,1,2023-02-5 20:40:00
469,1,15.44,49.64,0.06,13.062,80.13976,0,2023-02-5 20:40:00
470,1,67.37,34.83,0.31,12.90937,80.1343,1,2023-02-5 20:40:00
471,1,76.15,56.51,1.81,12.89286,80.13623,1,2023-02-5 20:40:00
472,1,0.98,47.34,0.7,12.98033,80.1238,0,2023-02-5 20:40:00
473,1,72.99,26.55,1.96,13.11155,80.2155,1,2023-02-5 20:40:00
474,1,6.12,14.9,1.7,13.05893,80.23501,0,2023-02-5 20:40:00
475,1,30.53,57.91,0.5,13.0343,80.19035,1,2023-02-5 20:40:00
476,1,16.56,0.71,1.5,12.97136,80.23712,1,2023-02-5 20:40:00
477,1,55.44,16.82,1.82,12.95644,80.22444,1,2023-02-5 20:40:00
478,1,51.13,9.22,0.9,13.05426,80.19419,1,2023-02-5 20:40:00
479,1,26.67,70.04,0.25,12.9138,80.12335,1,2023-02-5 20:40:00
480,1,1.08,21.96,0.84,13.01039,80.21146,0,2023-02-5 20:40:00
481,1,72.67,48.33,1.31,12.94717,80.18479,0,2023-02-5 20:40:00
482,1,19.04,0.84,1.45,13.09488,80.21998,1,2023-02-5 20:40:00
483,1,56.14,42.95,0.54,13.09191,80.14076,1,2023-02-5 20:40:00
484,1,15.61,16.42,1.7,13.11967,80.13833,0,2023-02-5 20:40:00
485,1,60.61,18.77,0.84,13.09213,80.17536,1,2023-02-5 20:40:00
486,1,58.42,31.29,0.65,12.99694,80.21667,1,2023-02-5 20:40:00
487,1,63.68,31.7,0.08,12.98028,80.21059,1,2023-02-5 20:40:00
488,1,20.64,16.43,1.73,13.09889,80.23716,1,2023-02-5 20:40:00
489,1,23.56,51.59,1.26,13.01957,80.15681,0,2023-02-5 20:40:00
490,1,7.76,49.77,1.19,13.09317,80.14185,0,2023-02-5 20:40:00
491,1,10.05,6.61,0.66,13.0299,80.13341,1,2023-02-5 20:40:00
492,1,30.24,16.73,1.68,12.92801,80.15806,1,2023-02-5 20:40:00
493,1,5.37,12.72,1.83,12.9899,80.19364,0,2023-02-5 20:40:00
494,1,9.48,24.47,0.22,12.91305,80.14182,0,2023-02-5 20:40:00
495,1,3.81,20.04,0.14,12.9731,80.1927,0,2023-02-5 20:40:00
496,1,23.94,20.96,1.0,12.93556,80.14779,1,2023-02-5 20:40:00
497,1,57.2,29.86,0.47,12.96984,80.1688,1,2023-02-5 20:40:00
498,1,8.99,74.58,0.43,13.04324,80.18868,0,2023-02-5 20:40:00
499,1,14.28,53.76,0.45,12.97771,80.21426,0,2023-02-5 20:40:00
500,1,55.19,1.48,0.88,13.07439,80.22979,1,2023-02-5 20:40:00
501,1,6.22,27.33,0.69,13.05204,80.16225,0,2023-02-6 20:40:00
502,1,23.12,8.47,1.82,13.11838,80.22869,1,2023-02-6 20:40:00
503,1,25.49,68.92,1.38,12.99561,80.14281,0,2023-02-6 20:40:00
504,1,7.64,18.12,0.76,13.03974,80.23718,0,2023-02-6 20:40:00
505,1,67.58,42.38,0.52,12.89613,80.1971,1,2023-02-6 20:40:00
506,1,64.22,76.99,0.35,12.96185,80.24196,1,2023-02-6 20:40:00
507,1,25.48,66.84,1.45,13.09937,80.20621,0,2023-02-6 20:40:00
508,1,21.02,50.69,0.26,12.99154,80.18145,0,2023-02-6 20:40:00
509,1,11.82,62.32,1.62,13.01589,80.20481,0,2023-02-6 20:40:00
510,1,22.39,2.82,0.01,13.00863,80.17755,1,2023-02-6 20:40:00
511,1,59.6,38.17,0.62,13.11185,80.14426,1,2023-02-6 20:40:00
512,1,28.57,64.56,0.99,12.97079,80.25118,0,2023-02-6 20:40:00
513,1,40.06,68.87,1.72,13.04195,80.15641,1,2023-02-6 20:40:00
514,1,51.22,19.8,1.26,13.07613,80.12766,1,2023-02-6 20:40:00
515,1,0.37,0.6,0.45,12.89293,80.14643,1,2023-02-6 20:40:00
516,1,40.96,18.19,0.08,12.96589,80.15713,1,2023-02-6 20:40:00
517,1,55.44,52.61,0.98,12.88665,80.22256,0,2023-02-6 20:40:00
518,1,39.79,39.48,0.92,13.01628,80.21437,0,2023-02-6 20:40:00
519,1,64.63,11.71,1.49,13.04134,80.15692,1,2023-02-6 20:40:00
520,1,10.26,57.09,1.59,13.11963,80.17713,0,2023-02-6 20:40:00
521,1,29.66,67.12,0.11,13.03142,80.23133,1,2023-02-6 20:40:00
522,1,71.45,14.55,1.5,12.97556,80.2228,1,2023-02-6 20:40:00
523,1,49.76,63.39,1.2,13.05067,80.20757,0,2023-02-6 20:40:00
524,1,71.44,2.7,0.68,13.07645,80.23961,1,2023-02-6 20:40:00
525,1,76.33,48.87,0.91,13.06627,80.18557,0,2023-02-6 20:40:00
526,1,72.96,45.34,1.38,13.07237,80.2441,0,2023-02-6 20:40:00
527,1,39.94,18.02,1.89,13.0912,80.1753,1,2023-02-6 20:40:00
528,1,68.82,22.9,0.5,13.08374,80.23261,1,2023-02-6 20:40:00
529,1,43.18,56.96,1.06,12.98675,80.23995,0,2023-02-6 20:40:00
530,1,49.85,60.87,0.72,13.0936,80.231,0,2023-02-6 20:40:00
531,1,17.72,32.84,1.47,13.02841,80.15169,0,2023-02-6 20:40:00
532,1,40.26,61.44,0.91,12.98156,80.23346,0,2023-02-6 20:40:00
533,1,42.47,6.34,0.79,12.90904,80.21172,1,2023-02-6 20:40:00
534,1,46.47,17.75,1.79,13.07809,80.18145,1,2023-02-6 20:40:00
535,1,1.33,22.75,1.95,13.05652,80.24292,0,2023-02-6 20:40:00
536,1,42.48,67.91,0.95,12.88646,80.23368,0,2023-02-6 20:40:00
537,1,48.38,43.38,0.88,12.99614,80.18018,0,2023-02-6 20:40:00
538,1,79.61,34.63,0.14,13.01292,80.14256,1,2023-02-6 20:40:00
539,1,37.18,5.88,0.39,13.07622,80.1898,1,2023-02-6 20:40:00
540,1,3.61,31.16,0.85,13.03929,80.122,0,2023-02-6 20:40:00
541,1,67.81,10.86,1.67,12.98079,80.22932,1,2023-02-6 20:40:00
542,1,28.87,30.04,0.5,12.98501,80.1952,1,2023-02-6 20:40:00
543,1,78.94,23.79,0.85,13.09749,80.24131,1,2023-02-6 20:40:00
544,1,21.07,6.56,0.46,13.0733,80.22121,1,2023-02-6 20:40:00
545,1,31.54,60.87,0.39,12.88579,80.22301,1,2023-02-6 20:40:00
546,1,54.95,67.89,0.85,13.0429,80.14236,0,2023-02-6 20:40:00
547,1,64.53,19.36,0.92,13.02658,80.17692,1,2023-02-6 20:40:00
548,1,55.21,74.8,0.36,13.07467,80.24186,1,2023-02-6 20:40:00
549,1,46.06,41.03,1.85,13.06403,80.21985,1,2023-02-6 20:40:00
550,1,10.21,67.24,0.79,13.09982,80.2418,0,2023-02-6 20:40:00
551,1,69.46,24.06,0.29,13.00782,80.24876,1,2023-02-6 20:40:00
552,1,57.18,57.42,0.48,12.88613,80.16908,1,2023-02-6 20:40:00
553,1,16.37,75.48,0.28,13.01939,80.16716,0,2023-02-6 20:40:00
554,1,4.3,65.43,1.92,12.88539,80.12762,0,2023-02-6 20:40:00
555,1,24.49,36.79,0.84,13.1025,80.18418,0,2023-02-6 20:40:00
556,1,55.87,51.81,0.34,13.01727,80.14361,1,2023-02-6 20:40:00
557,1,26.26,16.25,1.53,12.88849,80.12565,1,2023-02-6 20:40:00
558,1,77.6,1.19,0.41,13.08579,80.18773,1,2023-02-6 20:40:00
559,1,57.98,29.65,1.76,12.91725,80.23029,1,2023-02-6 20:40:00
560,1,36.84,25.59,0.21,13.08994,80.19671,1,2023-02-6 20:40:00
561,1,19.6,32.69,0.48,13.08388,80.14075,0,2023-02-6 20:40:00
562,1,30.96,6.77,0.27,12.97587,80.12525,1,2023-02-6 20:40:00
563,1,64.18,21.55,0.69,12.94929,80.1658,1,2023-02-6 20:40:00
564,1,1.99,45.04,1.23,12.90403,80.14492,0,2023-02-6 20:40:00
565,1,13.78,23.0,0.44,12.93615,80.2199,0,2023-02-6 20:40:00
566,1,10.76,18.49,0.43,12.89576,80.15077,0,2023-02-6 20:40:00
567,1,48.95,61.86,1.67,12.98203,80.21186,1,2023-02-6 20:40:00
568,1,5.9,65.9,0.59,13.02263,80.16445,0,2023-02-6 20:40:00
569,1,9.12,38.62,0.21,13.02299,80.14165,0,2023-02-6 20:40:00
570,1,64.18,61.78,0.5,13.04872,80.12964,1,2023-02-6 20:40:00
571,1,44.29,79.59,1.35,13.08598,80.19275,0,2023-02-6 20:40:00
572,1,50.04,69.6,0.91,13.04643,80.16278,0,2023-02-6 20:40:00
573,1,3.38,20.95,0.12,12.89145,80.20538,0,2023-02-6 20:40:00
574,1,5.43,56.64,0.81,13.01516,80.15723,0,2023-02-6 20:40:00
575,1,30.75,22.37,0.77,12.9163,80.12688,1,2023-02-6 20:40:00
576,1,48.05,66.97,0.04,13.0239,80.16426,1,2023-02-6 20:40:00
577,1,22.57,43.2,0.31,12.9901,80.25237,0,2023-02-6 20:40:00
578,1,29.37,48.96,1.71,13.05218,80.23397,1,2023-02-6 20:40:00
579,1,10.06,73.18,1.58,13.08267,80.20446,0,2023-02-6 20:40:00
580,1,32.07,56.09,1.64,12.89604,80.21452,1,2023-02-6 20:40:00
581,1,50.7,62.97,0.96,13.03872,80.25184,0,2023-02-6 20:40:00
582,1,44.85,64.64,0.64,12.94651,80.20639,1,2023-02-6 20:40:00
583,1,62.65,38.97,0.24,12.92852,80.19156,1,2023-02-6 20:40:00
584,1,52.32,46.73,0.55,12.92931,80.20881,1,2023-02-6 20:40:00
585,1,17.24,32.6,1.93,12.96645,80.13218,0,2023-02-6 20:40:00
586,1,9.25,27.09,1.89,13.03673,80.17052,0,2023-02-6 20:40:00
587,1,23.48,44.39,1.69,12.9478,80.22264,1,2023-02-6 20:40:00
588,1,14.2,35.12,0.33,13.05147,80.1234,0,2023-02-6 20:40:00
589,1,49.78,63.25,1.19,12.97291,80.17787,0,2023-02-6 20:40:00
590,1,74.81,57.59,0.87,12.89817,80.23663,0,2023-02-6 20:40:00
591,1,60.66,52.74,1.25,13.09147,80.21061,0,2023-02-6 20:40:00
592,1,34.74,69.87,0.67,12.95797,80.18124,0,2023-02-6 20:40:00
593,1,50.06,61.85,0.98,12.99581,80.19498,0,2023-02-6 20:40:00
594,1,43.93,42.63,0.35,13.04607,80.18049,1,2023-02-6 20:40:00
595,1,73.38,26.11,0.95,13.0152,80.18359,0,2023-02-6 20:40:00
596,1,3.91,41.67,1.25,12.98858,80.19784,0,2023-02-6 20:40:00
597,1,26.84,67.5,1.53,13.0181,80.21885,1,2023-02-6 20:40:00
598,1,33.73,21.02,1.06,12.97827,80.17231,1,2023-02-6 20:40:00
599,1,52.86,61.7,1.79,12.93062,80.18658,1,2023-02-6 20:40:00
600,1,68.29,56.37,0.08,13.09722,80.21787,1,2023-02-6 20:40:00
601,1,15.53,10.95,0.9,12.89511,80.15305,1,2023-02-7 20:40:00
602,1,50.07,52.07,0.64,13.04778,80.15629,1,2023-02-7 20:40:00
603,1,26.53,72.51,1.3,12.89858,80.14451,0,2023-02-7 20:40:00
604,1,69.29,18.42,1.76,13.01464,80.25179,1,2023-02-7 20:40:00
605,1,63.53,32.74,0.91,13.11346,80.17601,0,2023-02-7 20:40:00
606,1,71.3,44.77,1.84,13.09795,80.169,1,2023-02-7 20:40:00
607,1,30.53,20.53,1.59,13.09173,80.12687,1,2023-02-7 20:40:00
608,1,59.25,28.45,1.76,12.99794,80.22211,1,2023-02-7 20:40:00
609,1,64.93,50.13,0.29,13.01019,80.20358,1,2023-02-7 20:40:00
610,1,11.62,15.94,0.59,13.07157,80.1388,0,2023-02-7 20:40:00
611,1,55.69,42.73,1.44,12.95279,80.22354,1,2023-02-7 20:40:00
612,1,9.48,48.85,0.78,12.92041,80.19156,0,2023-02-7 20:40:00
613,1,47.48,23.19,1.26,13.06375,80.23865,1,2023-02-7 20:40:00
614,1,69.12,45.79,1.05,12.94073,80.1993,0,2023-02-7 20:40:00
615,1,24.75,66.65,1.06,13.08479,80.1916,0,2023-02-7 20:40:00
616,1,74.07,5.98,0.85,12.96588,80.18631,1,2023-02-7 20:40:00
617,1,11.23,10.43,1.77,12.88855,80.23279,0,2023-02-7 20:40:00
618,1,18.66,55.59,0.65,12.91074,80.13436,0,2023-02-7 20:40:00
619,1,30.81,43.3,1.67,13.11446,80.12744,1,2023-02-7 20:40:00
620,1,64.96,60.32,1.61,13.0936,80.20221,1,2023-02-7 20:40:00
621,1,42.63,68.65,1.28,13.00961,80.1986,0,2023-02-7 20:40:00
622,1,8.58,14.18,0.92,13.01221,80.13007,0,2023-02-7 20:40:00
623,1,58.67,76.06,1.01,12.96456,80.24238,0,2023-02-7 20:40:00
624,1,26.73,54.51,1.05,12.92057,80.21099,0,2023-02-7 20:40:00
625,1,65.15,48.2,1.7,12.92704,80.20319,1,2023-02-7 20:40:00
626,1,27.75,28.33,1.41,13.11047,80.18741,0,2023-02-7 20:40:00
627,1,10.85,28.01,1.72,12.91007,80.23117,0,2023-02-7 20:40:00
628,1,79.06,37.5,0.9,13.04492,80.18471,0,2023-02-7 20:40:00
629,1,34.48,30.7,0.46,13.04318,80.17084,1,2023-02-7 20:40:00
630,1,51.4,38.49,1.43,13.04467,80.13221,1,2023-02-7 20:40:00
631,1,5.61,54.58,0.2,13.00505,80.23416,0,2023-02-7 20:40:00
632,1,50.13,58.56,0.92,13.02638,80.15837,0,2023-02-7 20:40:00
633,1,76.52,33.5,1.56,13.09005,80.19881,1,2023-02-7 20:40:00
634,1,28.88,79.41,1.92,12.99948,80.1693,1,2023-02-7 20:40:00
635,1,67.26,63.81,0.89,13.05542,80.14857,0,2023-02-7 20:40:00
636,1,13.59,60.17,0.27,13.1191,80.22678,0,2023-02-7 20:40:00
637,1,76.1,79.71,0.3,13.06676,80.1518,1,2023-02-7 20:40:00
638,1,73.74,37.95,0.88,13.01495,80.14012,0,2023-02-7 20:40:00
639,1,41.42,33.02,1.0,12.94641,80.17388,0,2023-02-7 20:40:00
640,1,2.62,67.87,1.41,12.9183,80.15592,0,2023-02-7 20:40:00
641,1,76.98,64.67,1.12,12.9769,80.15575,0,2023-02-7 20:40:00
642,1,52.23,69.05,1.87,12.89508,80.19978,1,2023-02-7 20:40:00
643,1,33.07,67.52,1.86,12.9708,80.19277,1,2023-02-7 20:40:00
644,1,23.64,58.61,0.96,12.94774,80.12352,0,2023-02-7 20:40:00
645,1,26.5,6.94,1.27,12.95842,80.14353,1,2023-02-7 20:40:00
646,1,10.68,28.63,0.87,12.98312,80.16506,0,2023-02-7 20:40:00
647,1,50.77,75.99,0.64,12.97735,80.12617,1,2023-02-7 20:40:00
648,1,52.3,0.59,0.14,12.93819,80.18916,1,2023-02-7 20:40:00
649,1,33.44,20.74,0.83,13.00503,80.14345,1,2023-02-7 20:40:00
650,1,53.82,46.63,0.29,12.96468,80.22201,1,2023-02-7 20:40:00
651,1,13.28,25.07,1.86,12.98469,80.2253,0,2023-02-7 20:40:00
652,1,32.11,33.66,1.6,13.06958,80.22349,1,2023-02-7 20:40:00
653,1,14.59,54.63,0.39,13.05915,80.23078,0,2023-02-7 20:40:00
654,1,49.63,77.26,1.48,13.00945,80.15909,1,2023-02-7 20:40:00
655,1,12.96,26.68,1.54,13.02882,80.22476,0,2023-02-7 20:40:00
656,1,34.79,69.7,0.42,12.96073,80.22663,1,2023-02-7 20:40:00
657,1,53.66,23.61,0.61,13.04257,80.22581,1,2023-02-7 20:40:00
658,1,11.3,50.09,1.05,12.94224,80.19511,0,2023-02-7 20:40:00
659,1,3.17,30.45,1.55,13.05666,80.23179,0,2023-02-7 20:40:00
660,1,74.47,61.42,1.35,12.92845,80.1874,0,2023-02-7 20:40:00
661,1,20.82,75.25,0.92,12.95148,80.16907,0,2023-02-7 20:40:00
662,1,37.83,58.47,0.48,13.03938,80.2453,1,2023-02-7 20:40:00
663,1,41.18,24.02,1.44,13.10802,80.15817,1,2023-02-7 20:40:00
664,1,12.45,30.53,1.71,13.09212,80.19341,0,2023-02-7 20:40:00
665,1,70.26,6.65,1.86,13.04874,80.17428,1,2023-02-7 20:40:00
666,1,2.64,6.74,0.36,12.93568,80.14679,0,2023-02-7 20:40:00
667,1,18.18,10.76,1.43,12.93471,80.19961,1,2023-02-7 20:40:00
668,1,13.31,27.36,0.78,12.95506,80.19071,0,2023-02-7 20:40:00
669,1,38.84,44.73,0.12,12.96495,80.13991,1,2023-02-7 20:40:00
670,1,46.58,79.18,0.92,13.05274,80.23987,0,2023-02-7 20:40:00
671,1,11.66,70.02,0.04,13.09255,80.22686,0,2023-02-7 20:40:00
672,1,13.91,79.11,1.93,12.98143,80.23535,0,2023-02-7 20:40:00
673,1,13.18,54.91,0.21,12.94136,80.15483,0,2023-02-7 20:40:00
674,1,39.2,73.75,0.9,13.08818,80.12372,0,2023-02-7 20:40:00
675,1,59.85,36.93,0.81,13.00511,80.18525,0,2023-02-7 20:40:00
676,1,38.79,13.95,1.71,12.98549,80.16849,1,2023-02-7 20:40:00
677,1,47.14,71.11,1.06,12.91337,80.23927,0,2023-02-7 20:40:00
678,1,33.54,53.4,0.34,12.97016,80.17118,1,2023-02-7 20:40:00
